Order Customer Id,total_orders,late_rate,avg_delay_gap,avg_order_value,avg_profit,unique_regegions,avg_discount,Cluster,Risk Tier,PCA1,PCA2
17,17,0.4117647058823529,0.4117647058823529,250.56824179411765,31.844117446000002,4,0.078235294,2,High Risk,1.0998475155387082,-0.33622177210846693
18,15,0.4,0.26666666666666666,234.64000448,27.137332032000003,5,0.07333333386666667,2,High Risk,1.3143947185516949,-0.4439076978696699
19,24,0.5,0.7083333333333334,181.48416996583333,33.43083341916667,7,0.08833333383333335,2,High Risk,2.8077283320870667,0.026422690126936866
20,6,0.6666666666666666,0.3333333333333333,264.961675,-126.27333354333335,3,0.06166666683333333,0,Critical Risk,-0.05357958165527993,0.06841359384611663
21,17,0.7058823529411765,0.11764705882352941,166.86412182823528,47.975882192117645,4,0.102352942,2,High Risk,1.1807367472943857,0.028920473639172935
22,16,0.5625,1.0,171.54250288125002,51.4956250810625,5,0.0881249991875,2,High Risk,1.441823091815861,0.3098380916222361
23,20,0.55,1.35,207.069002908,48.0550001153,6,0.10200000055,2,High Risk,2.0820681646024077,0.5030319712388606
24,15,0.3333333333333333,0.3333333333333333,184.63133519466666,33.97266740913334,4,0.0913333348,2,High Risk,1.014071057392858,-0.5268526999386933
25,4,1.0,1.0,232.4675026,47.95249962975,2,0.18250000025000002,0,Critical Risk,-0.6711798787966412,1.0810065601004182
26,13,0.5384615384615384,0.7692307692307693,246.90769900461538,43.742307669999995,4,0.06538461492307693,2,High Risk,0.7634872270963753,0.11555545814903165
27,11,0.2727272727272727,-0.09090909090909091,187.78727306181818,54.28181773936364,4,0.0999999988181818,2,High Risk,0.6742860169512714,-0.902331663097171
28,7,0.7142857142857143,1.1428571428571428,308.5371458971428,36.45142855142857,3,0.091428572,0,Critical Risk,-0.15019594217920637,0.652780485276137
29,5,0.6,0.4,265.97400818,-41.3240003538,2,0.066,0,Critical Risk,-0.5533382263944251,-0.014482877044583054
30,8,0.0,-0.75,138.23625303125,-5.897499617,2,0.12124999925,1,Low Risk,-0.16495942893772206,-1.8181810309077944
31,24,0.25,0.08333333333333333,157.27291901416666,36.16541687329167,6,0.10625000154166668,2,High Risk,2.489852332396011,-0.8204978389111122
32,17,0.11764705882352941,0.11764705882352941,200.5594142452941,49.767647012,4,0.09411764711764706,2,High Risk,1.1531192452878314,-1.055700844290088
33,5,1.0,2.2,245.974007416,81.0259994454,2,0.0740000012,0,Critical Risk,-0.6437972028615202,1.8314879071857675
34,16,0.9375,0.875,186.85500407875,29.2500005600625,6,0.0806249996875,2,High Risk,1.7877902742996914,0.9254932446161768
35,13,0.9230769230769231,2.1538461538461537,177.98615734461538,-39.75076909769231,4,0.09384615453846154,2,High Risk,0.8883575510492809,1.6716488722655793
36,6,1.0,1.1666666666666667,231.64667511666667,40.533333772,2,0.11166666650000001,0,Critical Risk,-0.5062453094241985,1.1932794814563843
37,10,0.6,1.4,132.976002124,37.2500005976,2,0.0810000012,0,Critical Risk,-0.05904674656636252,0.6140853403166446
38,16,0.3125,0.125,165.6087534475,5.258749245000001,5,0.09562500093750001,2,High Risk,1.4955633585815056,-0.6895121134489999
39,17,0.29411764705882354,-0.17647058823529413,172.6294154029412,-10.01470550635294,5,0.07882352982352941,2,High Risk,1.5822258530765605,-0.9065707287470068
40,18,0.8888888888888888,1.1666666666666667,291.86778429555557,28.217221309277775,6,0.1216666673888889,2,High Risk,1.831513039855548,1.0034372900394146
41,12,0.08333333333333333,0.08333333333333333,244.30417236083335,78.64416583641666,4,0.10000000258333334,2,High Risk,0.675289092371797,-1.1467451340026922
42,18,0.4444444444444444,0.4444444444444444,182.7588912111111,31.115556186111107,6,0.10333333388888889,2,High Risk,1.968846549346741,-0.24736996341590642
43,6,0.16666666666666666,-1.3333333333333333,193.30500411666665,-34.90166600166666,2,0.051666666166666673,1,Low Risk,-0.37184373121830266,-1.8674167621226987
44,16,0.4375,-0.125,186.858754875,8.361249667625,4,0.128750000375,2,High Risk,1.114946170828559,-0.6211744547032401
45,15,0.13333333333333333,-0.5333333333333333,221.98267161333334,32.18600089066667,4,0.08399999906666666,2,High Risk,0.9828022652719203,-1.4287632862488557
46,19,0.6842105263157895,0.47368421052631576,204.61158370947368,9.676842190526314,5,0.09526315857894736,2,High Risk,1.6810122639302714,0.20843772285101528
47,3,0.0,0.0,226.65333556666667,-46.42999838666666,1,0.10333333300000001,1,Low Risk,-1.003903437724407,-1.3709573640050623
48,15,0.7333333333333333,0.6,233.97467040666666,15.242000258,3,0.05933333246666667,2,High Risk,0.604877275422697,0.36983631892044405
49,8,0.0,0.5,169.972501755,2.4662498526250007,3,0.105000000375,1,Low Risk,0.13691490228932016,-1.0485490234513672
50,13,0.8461538461538461,0.8461538461538461,154.58846312384614,-3.5853850099230775,3,0.07307692253846154,2,High Risk,0.5438224195785681,0.7306131599342383
51,20,0.55,0.35,225.671503266,53.5369996575,6,0.10350000114999999,2,High Risk,2.0638876819308796,-0.11178543553675875
52,9,1.0,1.4444444444444444,235.53000555555556,30.407776405555555,3,0.1455555557777778,0,Critical Risk,0.09513959484347792,1.3640854589527516
53,18,0.3333333333333333,-0.16666666666666666,260.52667300444443,54.829444149000004,5,0.07333333405555556,2,High Risk,1.5126692765810763,-0.8310445040375736
54,17,0.8823529411764706,1.0,182.92235700470587,44.87058813470588,5,0.11117647205882353,2,High Risk,1.5092142878570283,0.8956346304405733
55,22,0.5454545454545454,0.8181818181818182,216.5181853563636,29.34772676436364,5,0.11954545427272727,2,High Risk,1.8984203380399012,0.1634750673337921
56,15,0.3333333333333333,-0.7333333333333333,168.64667104,26.943333941333332,5,0.10533333319999999,2,High Risk,1.400557590469478,-1.1790502132212184
57,12,0.4166666666666667,0.08333333333333333,179.97500324833334,-44.579999288,5,0.12083333483333335,2,High Risk,1.1900338641307306,-0.5324778242976478
58,26,0.3076923076923077,-0.15384615384615385,254.42923561076924,-14.791153558269233,7,0.10000000103846154,2,High Risk,2.933974720606141,-0.8638264873006285
59,10,0.9,1.3,186.975003816,27.2569996839,4,0.1010000021,2,High Risk,0.5903940047465177,1.104060044161516
60,10,0.6,0.5,185.957000352,51.917999932099995,3,0.09099999880000001,2,High Risk,0.23046071871997068,0.06023878982722296
61,9,1.0,1.3333333333333333,190.52778286444445,46.55666626777778,3,0.09444444633333332,0,Critical Risk,0.1332031247807825,1.306227859931025
62,10,0.4,0.4,174.983004386,54.8600008956,3,0.0990000004,2,High Risk,0.24631391149173124,-0.36941679528211585
63,10,1.0,1.0,182.979003904,44.6610001823,4,0.1320000026,2,High Risk,0.5833005721353481,1.1013294181224815
64,7,0.2857142857142857,0.14285714285714285,200.69572012857142,39.56428623157143,3,0.1414285712857143,1,Low Risk,-0.009706738675045864,-0.7476786423630059
65,19,0.5789473684210527,0.5789473684210527,209.24316226,33.565790002368416,6,0.09631579052631578,2,High Risk,2.0137527372885318,0.08253964145275688
66,19,0.7368421052631579,1.1578947368421053,200.5021101336842,27.757367820105262,4,0.11421052647368422,2,High Risk,1.3124337678800402,0.720834145161429
67,8,0.375,-0.875,235.9712562625,57.46625017875,2,0.076250000125,1,Low Risk,-0.33427194766285034,-1.2037748270650248
68,9,0.4444444444444444,0.5555555555555556,178.86555862,38.85333334366666,3,0.10555555533333333,2,High Risk,0.17067054683983385,-0.1946481235885052
69,14,0.14285714285714285,-0.7857142857142857,117.98643112857143,30.782857067428573,3,0.15142857392857142,1,Low Risk,0.6722073258986906,-1.57021394053734
70,18,0.7222222222222222,0.6666666666666666,183.8605586088889,32.86222301727778,4,0.07444444433333335,2,High Risk,1.2483794879160794,0.39813660851772525
71,19,0.7894736842105263,1.105263157894737,157.2489501563158,3.7652629584736834,4,0.11263157900000001,2,High Risk,1.3793557512533536,0.7880029429044688
72,21,0.6666666666666666,0.7619047619047619,251.1681015447619,34.59333274428572,3,0.12142857257142857,2,High Risk,1.0621768466445554,0.3428856752093293
73,13,0.46153846153846156,-0.6153846153846154,209.2100040769231,-23.957693026461534,4,0.09846153923076922,2,High Risk,0.8709636651908136,-0.8792803583523612
74,18,1.0,2.388888888888889,186.08666907333333,7.212221309999998,4,0.08944444372222221,2,High Risk,1.2472373037520574,1.9631037025448856
75,9,0.5555555555555556,-0.3333333333333333,283.3077824977778,-66.09999808622223,2,0.06111111166666667,1,Low Risk,-0.2228812814116818,-0.5447255300201642
76,17,0.7058823529411765,1.0,195.86176793647059,45.477059283882355,5,0.11647058835294119,2,High Risk,1.4979762181554128,0.5690831406073927
77,15,0.3333333333333333,-0.06666666666666667,209.5146719646667,63.13333363626667,7,0.10600000000000001,2,High Risk,2.030459356158947,-0.7660368959003996
78,2,0.0,-2.0,154.98000335,43.480000495,1,0.044999999,1,Low Risk,-1.0587030845965542,-2.5825658948599126
79,18,0.3333333333333333,0.3888888888888889,204.14889378444443,48.40777798427777,4,0.050000000611111116,2,High Risk,1.2227573614635154,-0.48628120531179875
80,11,0.0,0.09090909090909091,205.43454916363635,-27.569089892,3,0.12000000118181818,1,Low Risk,0.3666529258555621,-1.3028453868372152
81,2,0.0,-1.0,215.985005385,-34.8100018515,1,0.0950000025,1,Low Risk,-1.0749226731142876,-1.9828957972564942
82,15,0.7333333333333333,0.8,178.30266940333334,6.085332838466665,4,0.09466666686666667,2,High Risk,1.030358398699545,0.4949585596188343
83,16,0.125,0.0,179.975002640625,35.3674996289375,4,0.129375001125,2,High Risk,1.1084854415690257,-1.1184370689924221
84,13,0.6923076923076923,1.6923076923076923,225.3646202123077,61.614616099230766,4,0.1053846153076923,2,High Risk,0.766569405473996,0.96249577813591
85,10,0.7,0.6,192.97000275800002,32.95700016,3,0.08800000100000001,2,High Risk,0.23361742699865287,0.30482709447580775
86,9,0.5555555555555556,0.5555555555555556,163.31889046,45.484444883888884,5,0.13000000066666667,2,High Risk,0.8911407147433099,0.01421038750421503
87,12,0.75,1.1666666666666667,206.22417164333334,32.6999999215,2,0.12250000108333332,0,Critical Risk,0.023328744072118844,0.7378998440417878
88,16,0.4375,0.0625,156.23000312,22.3412502935,4,0.1175000015,2,High Risk,1.137764389143417,-0.5019190444535576
89,9,0.6666666666666666,0.3333333333333333,144.41777928444446,8.956667161111113,4,0.056666666222222224,2,High Risk,0.5817447511246518,0.0885999505802198
90,16,0.75,0.9375,193.4256291425,31.735624853624998,4,0.098125,2,High Risk,1.0738989261488752,0.6101928735697661
91,17,0.29411764705882354,-0.8823529411764706,196.69000378823532,23.010588592705883,2,0.10941176605882352,1,Low Risk,0.4728904933135452,-1.3526422183658404
92,16,0.375,-0.4375,174.2218763875,-5.611875766499999,4,0.09062500025,2,High Risk,1.141879478408313,-0.9228583402277758
93,12,0.16666666666666666,-0.75,172.48667177000002,-4.619166850583333,5,0.0866666675,2,High Risk,1.1785341527372006,-1.497715396515305
94,16,0.4375,0.5,174.34937858375,-1.5468750429999982,4,0.10437500125,2,High Risk,1.1311340265431784,-0.23421761288874146
95,20,0.35,1.05,164.1315039615,33.2590002003,6,0.07750000030000001,2,High Risk,2.147975949810532,-0.043585046013161315
96,12,0.5,0.4166666666666667,232.47667249833333,32.742499508916666,4,0.08416666583333333,2,High Risk,0.7111788787926704,-0.17395958259118433
97,11,0.36363636363636365,0.9090909090909091,228.61818661454544,10.206363846363637,3,0.09545454527272729,2,High Risk,0.29660840691872153,-0.12864042270203752
98,23,0.6086956521739131,0.5217391304347826,190.41217720173913,-11.721304457913043,5,0.0908695657826087,2,High Risk,2.0402032497817273,0.10276964794747795
99,17,0.35294117647058826,1.6470588235294117,167.04118033294117,28.65411780017647,4,0.10705882229411764,2,High Risk,1.1918818736725774,0.31589166683489805
100,19,0.7894736842105263,0.8421052631578947,216.03000480105263,21.268947253157897,5,0.07315789442105264,2,High Risk,1.6531951145168347,0.6305663055624599
101,8,0.125,0.5,259.973755835,46.8275002445,3,0.1200000005,1,Low Risk,-0.0019430346922503442,-0.8253194782026038
102,16,1.0,1.0,207.47437763,55.819375484375,3,0.1125000016875,2,High Risk,0.6799317750252156,1.1040549322515556
103,15,0.4666666666666667,0.26666666666666666,211.98067144266668,25.255999662666667,3,0.1313333346,2,High Risk,0.6341330528199837,-0.33246733905275183
104,2,1.0,2.0,299.980011,-464.02999875,1,0.0649999995,0,Critical Risk,-0.8935876280753011,1.6795918137516896
105,7,0.14285714285714285,0.0,197.1314337657143,-52.575715335714285,4,0.097142859,1,Low Risk,0.4202830372986337,-1.0932844323955726
106,8,0.5,1.0,176.23000335,-21.7487488975,3,0.09124999925,2,High Risk,0.1327739827332482,0.17913414730619034
107,11,0.18181818181818182,-1.0,182.6936416581818,54.87363616,3,0.12272727290909091,1,Low Risk,0.3348570074512816,-1.6326992778738505
108,11,0.8181818181818182,1.2727272727272727,208.15455002545457,43.90090916363636,4,0.09090909163636364,2,High Risk,0.6364757208167983,0.9377299329810502
109,21,0.19047619047619047,0.0,202.8385750904762,16.672381055238095,4,0.11714285838095237,2,High Risk,1.5013791722174317,-0.9949257161141845
110,11,0.36363636363636365,0.6363636363636364,239.97273115454544,-41.373636999909095,2,0.11181818209090909,2,High Risk,-0.029376387140064304,-0.3037123478863254
111,7,0.7142857142857143,1.4285714285714286,234.25429044857142,2.860001285428577,3,0.08571428699999999,0,Critical Risk,-0.04188336298552275,0.8330743996265071
112,15,0.8666666666666667,1.7333333333333334,212.312004858,44.761999198000005,6,0.09333333253333334,2,High Risk,1.6613384314811772,1.3179300604801454
113,9,0.4444444444444444,0.8888888888888888,184.3055589511111,52.63222185666667,4,0.09000000266666666,2,High Risk,0.5053798573800009,0.014777753002913244
114,12,0.5,1.3333333333333333,242.06083917750001,26.638334392999997,4,0.09083333308333334,2,High Risk,0.6984053720411947,0.3865796316199056
115,4,0.0,-1.0,269.98000717499997,67.464999925,1,0.0775000005,1,Low Risk,-1.0518644892494444,-1.979336214097614
116,3,0.0,-1.3333333333333333,108.31666563333333,-17.149999857666668,2,0.106666668,1,Low Risk,-0.5256326846889529,-2.176291063854276
117,4,0.0,1.25,107.475002295,1.1825003644999992,2,0.12750000225,1,Low Risk,-0.4748329364801511,-0.5925887486039558
118,15,0.8666666666666667,1.0666666666666667,179.9673344946667,-25.244666869333333,4,0.07466666613333334,2,High Risk,1.0462565499192789,0.9051815386132197
119,18,0.6666666666666666,0.4444444444444444,191.09667079444444,34.526110920722225,6,0.08944444455555556,2,High Risk,1.951218744802208,0.16302814866289253
120,14,0.42857142857142855,0.42857142857142855,148.54143197714285,6.944999701500001,4,0.08071428678571428,2,High Risk,0.9912102742400847,-0.2908476660866763
121,5,0.8,1.6,161.970003516,58.954000476,2,0.0659999998,0,Critical Risk,-0.522288784200535,1.1016383521635327
122,11,0.7272727272727273,0.7272727272727273,181.52273178727273,5.279999818909091,4,0.08636363618181818,2,High Risk,0.7018687356774022,0.43681685539751824
123,33,0.8787878787878788,1.0303030303030303,193.61576230848485,31.736060801696965,6,0.10121212233333333,2,High Risk,3.1633660930975918,0.9229404706172393
124,17,0.47058823529411764,0.058823529411764705,199.9847100270588,42.044117480764704,4,0.10941176464705882,2,High Risk,1.1530104387208522,-0.44402538868697977
125,11,0.6363636363636364,0.7272727272727273,186.96545583636362,61.62545412,5,0.06636363809090909,2,High Risk,1.0087597021404628,0.27655102576206514
126,13,0.8461538461538461,2.0,197.67000286923076,22.75307692023077,5,0.10846154023076923,2,High Risk,1.176631815170258,1.437669913346559
127,9,0.5555555555555556,0.1111111111111111,162.19222514,27.14333433466667,3,0.10222222366666667,2,High Risk,0.19929160354790898,-0.26147177238043917
128,2,0.5,0.0,224.94499969999998,31.024999856,2,0.065,1,Low Risk,-0.7998141129365395,-0.4403193864412003
129,11,1.0,1.0,261.61091371636365,83.48454614181819,3,0.14545454427272728,0,Critical Risk,0.19130079019092094,1.0930864191030025
130,4,0.25,0.25,194.98750402,73.66499996,2,0.0850000005,1,Low Risk,-0.6300643433918223,-0.7442936408406917
131,11,0.7272727272727273,1.4545454545454546,147.6100006018182,25.264545087272726,3,0.07818181754545454,0,Critical Risk,0.3657171764593582,0.884374506805394
132,8,0.5,1.0,184.977505205,45.11499988075,2,0.0737499995,0,Critical Risk,-0.2828162455023487,0.18027835050153732
133,12,0.6666666666666666,1.9166666666666667,146.64333502,-16.583333808,3,0.08666666883333334,0,Critical Risk,0.4780768352591325,1.054458059070104
134,12,0.75,1.0833333333333333,218.8050026925,40.53166665433333,4,0.13,2,High Risk,0.7128252612181522,0.691043303716118
135,1,0.0,0.0,299.980011,-60.0,1,0.0,1,Low Risk,-1.2455116969413225,-1.365889436415154
136,9,0.5555555555555556,0.1111111111111111,179.42555808333333,20.99777775288889,3,0.09444444466666667,2,High Risk,0.18375253622363652,-0.26205614091082946
137,17,0.4117647058823529,0.5882352941176471,167.62470919058822,-11.778824747647057,5,0.13000000094117647,2,High Risk,1.5835146317874254,-0.2268158390976988
138,12,0.5833333333333334,0.9166666666666666,201.65000470666666,-5.780000331749999,4,0.10749999983333335,2,High Risk,0.7711985983794196,0.2841884619378619
139,17,0.8823529411764706,0.7647058823529411,211.15235789294115,29.44529446752941,3,0.0976470601764706,2,High Risk,0.7805593892667715,0.7443954407324724
140,22,0.6818181818181818,0.9545454545454546,213.61046080727272,23.64818163440909,5,0.1272727284090909,2,High Risk,1.9024357857153633,0.49727180545173943
141,20,0.75,0.9,198.979504211,-15.6349999629,7,0.10000000115,2,High Risk,2.49253096871596,0.596580650459164
142,23,0.5652173913043478,1.0434782608695652,244.5856578726087,-51.72739098826087,5,0.10956521765217392,2,High Risk,2.006038162887245,0.33483234765018
143,3,1.0,2.0,249.9633382333333,62.343334819999995,1,0.18333333733333335,0,Critical Risk,-1.1452016939503453,1.6898770066590967
144,6,0.16666666666666666,0.16666666666666666,163.32500458333334,58.964999518333336,2,0.099999999,1,Low Risk,-0.4166726158391234,-0.9473173029001818
145,15,0.7333333333333333,1.1333333333333333,163.04400228,47.70533339753333,5,0.06399999993333333,2,High Risk,1.367232148543305,0.7088771474166025
146,13,0.7692307692307693,1.5384615384615385,179.20307951846155,55.65692248584616,5,0.09153846238461538,2,High Risk,1.1773681930860385,1.0176430820111981
147,1,1.0,1.0,249.8999939,116.3300018,1,0.050000001,0,Critical Risk,-1.3473736111461294,1.0933417857926597
148,9,0.8888888888888888,0.8888888888888888,223.30333794444445,21.728888576444447,2,0.06333333277777778,0,Critical Risk,-0.2360106981283943,0.8264633105701948
149,14,0.5,0.7857142857142857,232.1235768457143,-2.3657130045714285,3,0.09857142914285714,2,High Risk,0.5443546233053456,0.04797393556585943
150,14,0.7857142857142857,1.7857142857142858,187.84071922571428,53.280714565714284,5,0.10500000142857144,2,High Risk,1.2491044354696874,1.1980497022516912
151,12,0.4166666666666667,0.5,210.48250389666669,43.73666680116667,4,0.15583333491666668,2,High Risk,0.7326593168174104,-0.283002666083436
152,7,0.42857142857142855,0.14285714285714285,244.24428885714286,64.86142873857143,3,0.11285714242857144,1,Low Risk,-0.08320269901146723,-0.48343715051006997
153,6,0.8333333333333334,0.8333333333333334,211.65000344666666,30.929999511666665,1,0.09000000066666668,0,Critical Risk,-0.8254187146641255,0.6827932293969479
154,30,0.7333333333333333,1.1333333333333333,229.64533907666666,45.44999962643333,6,0.09633333406666668,2,High Risk,2.8695856358435727,0.7143760943849815
155,13,0.38461538461538464,0.46153846153846156,183.82538605076923,-26.989229012923076,4,0.06461538361538462,2,High Risk,0.8947469255066735,-0.35433861666457506
156,8,1.0,1.0,242.47375488749998,80.29375076625,3,0.063749999125,0,Critical Risk,-0.03227293187671792,1.1021107405506065
157,13,0.38461538461538464,0.7692307692307693,169.7561569246154,36.26230830915385,2,0.10923077,2,High Risk,0.15423747717223255,-0.17340450580876357
158,5,0.0,0.0,145.98000182,14.412001038,1,0.07600000139999999,1,Low Risk,-0.7953419375124133,-1.3576014274942614
159,8,0.75,1.0,161.235001318875,33.427500210874996,3,0.08500000225,0,Critical Risk,0.10277155071536363,0.6434996451982753
160,11,0.5454545454545454,0.45454545454545453,194.52909539090908,-43.91818219636364,3,0.07454545481818181,2,High Risk,0.3748802719163699,-0.06961991327668587
161,17,0.7058823529411765,1.2352941176470589,151.15882603882355,16.517646285058824,5,0.095882353,2,High Risk,1.5684959963452147,0.7182158303257867
162,8,0.0,-1.25,202.47375559625,42.48499989625,2,0.10750000075,1,Low Risk,-0.2721800734508547,-2.1262062901759835
163,3,1.0,1.6666666666666667,296.6133372,-90.97666740666666,2,0.07666666700000001,0,Critical Risk,-0.7314817480543258,1.491987748335708
164,13,0.07692307692307693,-1.0769230769230769,199.59154188615383,-6.299229840076923,4,0.10538461584615384,1,Low Risk,0.8807924004414011,-1.8700646818146487
165,18,0.0,-1.2222222222222223,227.19667202055555,59.46999960411111,5,0.08944444483333333,2,High Risk,1.5631519580589508,-2.0916289225212097
166,6,1.0,2.0,144.15166918,40.00000000166667,2,0.11500000233333334,0,Critical Risk,-0.4111731029746265,1.7106635780835893
167,2,0.0,-2.0,164.9900055,33.064999105,1,0.12000000100000001,1,Low Risk,-1.0589677118443708,-2.592935440314167
168,15,0.3333333333333333,-0.06666666666666667,215.31400401333335,-81.36133174573334,5,0.07733333366666666,2,High Risk,1.4222674122149526,-0.7743500535628383
169,11,0.6363636363636364,1.5454545454545454,255.44091589636363,47.564546025727275,3,0.07454545518181818,2,High Risk,0.22616284414401572,0.7658960829861378
170,12,0.4166666666666667,0.0,164.565837225,20.445833077,2,0.14333333383333333,1,Low Risk,0.0971117048906879,-0.5914447663710914
171,8,1.0,2.875,166.2300028875,0.3562511806250015,3,0.08875000050000001,0,Critical Risk,0.10301484813694235,2.2519241899102393
172,32,0.53125,1.125,205.975940823125,23.657499709812498,6,0.10187500018750001,2,High Risk,3.08074140638597,0.3389828839648173
173,31,0.41935483870967744,-0.45161290322580644,186.43000344419357,15.331935660387096,5,0.09967741967741936,2,High Risk,2.687380664720439,-0.8364781004828692
174,28,0.42857142857142855,-0.14285714285714285,184.08571910928572,-0.14357101764285618,7,0.09428571399999999,2,High Risk,3.1636723923715544,-0.6263616681723776
175,19,0.7894736842105263,1.0,233.9247424505263,11.886842469210526,6,0.0878947367368421,2,High Risk,1.9936582309648128,0.7268177479179874
176,12,0.5833333333333334,1.5833333333333333,198.299168255,37.584165811750005,3,0.0775000005,2,High Risk,0.38178342686700734,0.6958366895139694
177,2,1.0,2.0,299.98500824999996,51.459999085,1,0.0299999995,0,Critical Risk,-1.282896368583071,1.7037301823093614
179,7,0.8571428571428571,0.8571428571428571,274.26429203714287,59.98142868914285,2,0.09285714414285715,0,Critical Risk,-0.4839298931727319,0.7409688723648691
180,16,0.4375,0.5,194.9712517325,39.024374991125,4,0.10624999975,2,High Risk,1.0770018626115967,-0.23444578910810554
181,22,0.36363636363636365,0.13636363636363635,160.74727535227274,-3.7968183540454548,6,0.09136363545454546,2,High Risk,2.349536703501674,-0.58025061968712
182,19,0.3684210526315789,0.42105263157894735,189.9252654568421,-5.697894422684212,5,0.10210526321052632,2,High Risk,1.717038718484986,-0.40565260883986803
183,5,0.0,-1.0,137.97400130800003,7.841999627799998,1,0.0840000012,1,Low Risk,-0.7735787872203396,-1.9716689788502673
184,11,0.5454545454545454,0.36363636363636365,210.88363994363635,5.927272443636363,3,0.07181818163636364,2,High Risk,0.3191281568915912,-0.12437024224195325
185,10,0.3,-0.6,173.976002884,-13.603001388700003,4,0.107000001,2,High Risk,0.6632163252174937,-1.1676146815659245
186,8,1.0,2.875,166.2387542775,28.658749991625,2,0.048750000375,0,Critical Risk,-0.27455045256816374,2.255008597733915
187,24,0.5,0.25,192.89542166333334,24.705416536833336,5,0.08625000129166667,2,High Risk,2.095504130814604,-0.26151331700260155
188,14,0.8571428571428571,1.0,193.5457164257143,28.958571354071427,5,0.08285714285714285,2,High Risk,1.2639773258186981,0.8489410948408128
189,8,1.0,1.0,238.72750472500002,68.395000216625,2,0.145000001625,0,Critical Risk,-0.36977717733322296,1.0890394842925455
190,20,0.35,0.3,193.175504117,28.786000227699997,5,0.11000000089999999,2,High Risk,1.7704249000478474,-0.5129404780171335
191,18,0.5,0.05555555555555555,188.31222703555557,-17.103333895,5,0.1016666673888889,2,High Risk,1.6458133354393252,-0.38861933932036863
192,25,0.44,-0.24,199.777202534,30.270000697560004,4,0.11799999984,2,High Risk,1.816684319453188,-0.6789240015258536
193,6,0.3333333333333333,0.3333333333333333,136.64500172333334,15.863333663166665,2,0.08500000183333334,1,Low Risk,-0.3591159002179223,-0.5359831925898604
194,26,0.5769230769230769,1.4615384615384615,225.0492338780769,41.80730754053846,5,0.12038461634615386,2,High Risk,2.199603862451519,0.6189240926267899
195,6,0.16666666666666666,0.3333333333333333,222.6366704333333,45.186667443333334,2,0.13166666383333334,1,Low Risk,-0.47425285441426773,-0.853982409718848
196,16,0.3125,0.0625,200.276251916875,44.3437502861875,3,0.09500000125000001,2,High Risk,0.7178431354957446,-0.7347267000526198
197,33,0.5454545454545454,0.12121212121212122,194.64636774060605,20.86818137860606,7,0.11757575821212121,2,High Risk,3.539418726091142,-0.24810602540667
198,13,0.23076923076923078,0.23076923076923078,189.59000279384614,-21.71153714076923,5,0.098461538,2,High Risk,1.2451712144241769,-0.7806602179285668
199,17,0.4117647058823529,-0.5294117647058824,213.20294593411765,47.518823355352936,5,0.11352941211764705,2,High Risk,1.4938894650028265,-0.9115637497340254
